Age (Ma),Site,Latitude,Longitude,Reference,Paleolat. at 60 Ma,Paleolat. at 50 Ma,Paleolat. at 40 Ma,Paleolat. at 30 Ma,Paleolat. at 20 Ma,Paleolat. at 10 Ma,Age-adjusted paleolatitude,Latitude category,GDGT-0,GDGT-1,GDGT-2,GDGT-3,Cren,Cren',GDGT-0.1,GDGT-1.1,GDGT-2.1,GDGT-3.1,Cren.1,Cren'.1,TEX,TEXL index (GDGT index-1),TEXH index (GDGT index-2),SSTL (°C),SSTH (°C),Bayspar 5th (°C),SST Bayspar (°C),Bayspar 95th (°C),BIT,%GDGT-0,%GDGTrs,MI,[2]/[3] ,Ring Average,GDGT-0/Cren,GDGT-2/Cren,#ringstetra,Comment,Unnamed: 43,GDGT-2/Cren.1
0.064789,MD96-2048,-26.1667,34.0167,"Caley et al., 2011",-43.3,-40.5,-34.7,-32.0,-30.7,-27.3,-26.1667,mid latitude,,,,,,9999.0,,,,,,,0.641667349852893,,-0.1926900584795322,,25.42,19.3758237600794,25.1302226395692,31.847812598647,-999.0,,-999.0,-999.0,,,,,999.0,,,
0.06516,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,7835839.0,494779.0,148483.0,30440.0,5832410.0,74717.0,0.5435263543559441,0.03431992746174081,0.010299397891385165,0.002111444891427062,0.40456019379790115,0.005182681601601701,0.3389010701224849,-0.6567911030384592,-0.4699270598213518,2.5666005449039986,6.456989108219538,-2.961891636079,4.82943480510846,12.2674905807612,0.045467697768397514,57.328769764144624,0.9445227364549342,0.10237342438163946,4.8778909329829165,1.57923970396262,1.3434993424673505,0.025458258250020144,999.0,,,
0.06527,MD11-3353,-50.567,68.385,"Ai et al., 2021",-54.3,-54.3,-48.4,-48.3,-49.4,-49.6,-50.567,high latitude,23015428.178392112,1327136.405566718,366563.0747343607,97799.06618227153,17027407.705222916,193305.84022058643,0.5476259916178596,0.03157770450662149,0.008721952324152666,0.0023270177805185944,0.4051478406996865,0.004599493071161175,0.3313515354676207,-0.689067745414637,-0.47971101256776916,0.3879271845120016,5.787766740364589,-3.00701580231478,4.80713585103943,12.3156913112211,0.0049904420596347645,57.47701847413287,0.8329012692616539,0.09422883238526848,3.7481244867019923,1.57541122712715,1.3516695304906838,0.021527826259890557,999.0,,,
0.06599,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,3584195.0,233450.0,71343.0,15119.0,2746198.0,32710.0,0.5363140738124933,0.034931838399285355,0.010675271565303983,0.0022623022692602065,0.4109220164850745,0.004894497468582669,0.3379596281570634,-0.651679163279887,-0.47113517639634217,2.9116564786076324,6.374353934490195,-2.94056263071876,4.82941568704774,12.290962503354,0.04613411721145293,56.61883867241734,0.9043643667721437,0.10323671591121782,4.718764468549507,1.5663600115704632,1.3051480628854875,0.025978825998708033,999.0,,,
0.06676,MD11-3353,-50.567,68.385,"Ai et al., 2021",-54.3,-54.3,-48.4,-48.3,-49.4,-49.6,-50.567,high latitude,2251796.11220711,114095.565819736,32003.0571810572,8387.98391675109,1538571.15867432,19231.9735551335,0.568049279618379,0.028782314535584955,0.008073250272852982,0.002115994514570315,0.3881276078187745,0.004851553239838126,0.34321610555826076,-0.6836993671191671,-0.46443234089627256,0.750292719456219,6.832827882694957,-2.63229146894161,5.1365191522559,12.6152373825097,0.0,59.40838845633728,0.846839969778644,0.09022223481553072,3.815345558441761,1.6129162775233827,1.46356318946426,0.020800505066422805,999.0,,,
0.06683,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,3966276.0,258807.0,78388.0,15047.0,2906273.0,56408.0,0.5447284162951733,0.03554455797733313,0.010765809312449777,0.0020665552472882557,0.3991475854457487,0.007747075722006774,0.36667808638198945,-0.652591554393995,-0.4357150438102014,2.850070078405338,8.797091003382224,-0.462640248660988,7.10506982547722,14.701026526965,0.07452937106071071,57.71186207621073,1.4022478524288762,0.10625948174361818,5.20954343058417,1.67956931359354,1.3647293285937006,0.02697200159792284,999.0,,,
0.066923,MD96-2048,-26.1667,34.0167,"Caley et al., 2011",-43.3,-40.5,-34.7,-32.0,-30.7,-27.3,-26.1667,mid latitude,,,,,,9999.0,,,,,,,0.6298962253468198,,-0.2007309941520468,,24.87,18.6433330172874,24.4346575183049,30.91836327959,-999.0,,-999.0,-999.0,,,,,999.0,,,
0.06765,MD11-3353,-50.567,68.385,"Ai et al., 2021",-54.3,-54.3,-48.4,-48.3,-49.4,-49.6,-50.567,high latitude,11592092.66575484,652223.3950931112,185501.1095229951,51551.01209134727,9899871.795118686,108988.26513488962,0.5154279690117989,0.029000301288820987,0.008248075898610551,0.0022921515751199014,0.4401854746994422,0.004846027526207464,0.34664223328887883,-0.6806898240324804,-0.46011852596447267,0.9534368778075759,7.1278928240300665,-2.21372774563762,5.51302138989606,13.0911081344188,0.0040350134924964165,53.93686876254813,0.9314375806697575,0.08159886711149085,3.598398983792814,1.6166385481543752,1.1709336146626195,0.018737728463762513,999.0,,,
0.06766,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,1791294.0,124043.0,36439.0,7104.0,1288089.0,24149.0,0.5476091048993036,0.03792067421597142,0.01113961648586202,0.0021717345568090175,0.39377637859594183,0.007382491246112186,0.3530497822515451,-0.6626712851298564,-0.45216405202639365,2.169688253734691,7.671978841394672,-2.05143052182968,5.59663607783049,13.0776975345741,0.0876736080369835,58.17054910025807,1.3301987448793489,0.11324725102444616,5.129363738738739,1.6420006780191412,1.390660117429774,0.028289194302567603,999.0,,,
0.06836804912,U1460,-27.3748,112.9236,"Petrick et al., 2019",-51.8,-47.7,-44.3,-40.1,-35.2,-30.8,-27.3748,mid latitude,,,,,,9999.0,,,,,,,0.6196132104718327,,-0.20787933143274856,,24.38105373,17.9903708885323,23.8625675974398,30.3062412806922,-999.0,,-999.0,-999.0,,,,,999.0,,,
0.0685,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,12252902.0,781702.0,233591.0,52442.0,8871750.0,113437.0,0.5493140266864833,0.035044748851241724,0.010472197754272607,0.002351045179949416,0.3977324487093595,0.00508553281869345,0.3381979931796555,-0.6600073731042573,-0.47082897377431376,2.3495023154626296,6.395298193836936,-2.87433682384535,4.82467978783811,12.2286600018467,0.04149849381807449,58.002858461289684,0.9173046283140064,0.10621140798665304,4.454273292399222,1.5746715973626195,1.381114436272438,0.026329754558007158,999.0,,,
0.06854,MD11-3353,-50.567,68.385,"Ai et al., 2021",-54.3,-54.3,-48.4,-48.3,-49.4,-49.6,-50.567,high latitude,24357360.190522764,1741670.6205768182,519880.35606704466,104725.94770671839,16713373.805842124,227978.956891646,0.55782356205272,0.03988711838611936,0.011906114200971266,0.0023983962437702385,0.38276371648521346,0.005221092631205701,0.3286434722303334,-0.6581621608442373,-0.48327498958930454,2.47405414301398,5.543990712091571,-3.9073792439462,4.02125119642054,11.4755811295912,0.00536100222839742,59.30587993065475,0.9272963676631734,0.12255657285231024,4.964198151951345,1.5447685913999711,1.4573574715362794,0.031105650008577058,999.0,,,
0.069,1085,-29.37441,13.99011,"Rommerskrichen et al., 2011",-45.1,-43.5,-38.9,-36.9,-34.9,-32.5,-29.37441,upwelling,,,,,,9999.0,,,,,,,0.54,,-0.26760624017703144,,20.29573317189105,12.9136246941447,19.1986619933923,25.531306598606,0.08,,-999.0,-999.0,,,,,999.0,"changed ""mid latitude"" to ""upwelling""",,
0.06933,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,1474272.0,94282.0,28209.0,7721.0,1091485.0,19417.0,0.54293275431191,0.03472139872563238,0.010388578272113062,0.0028434263121338917,0.4019631094805674,0.007150732897643282,0.3698948733200115,-0.664263318700716,-0.4319216878904962,2.062225987701673,9.056556548290061,-0.439155904787089,7.08446163390261,14.7441835967018,0.14470343565166421,57.45953338527382,1.2999359304379963,0.10491542275729708,3.6535422872684884,1.6810310835466389,1.3507029414055165,0.025844606201642716,999.0,,,
0.06942,MD11-3353,-50.567,68.385,"Ai et al., 2021",-54.3,-54.3,-48.4,-48.3,-49.4,-49.6,-50.567,high latitude,17236942.26652475,1199206.31945501,352968.7298173805,74852.91178935005,12296671.481955249,159584.170418912,0.5503454008469753,0.03828855909440576,0.011269673825795025,0.002389922476173537,0.3926112004774181,0.005095243279232458,0.3287819452668951,-0.6636587844044608,-0.48309203932617234,2.103032052698893,5.556504510089809,-3.84865580726433,4.10113653917458,11.5221670632322,0.0,58.36381017684259,0.9173335320550853,0.11552902048422173,4.715497652391932,1.5493229601208744,1.4017567511516513,0.028704412436759367,999.0,,,
0.06976900000000001,MD96-2048,-26.1667,34.0167,"Caley et al., 2011",-43.3,-40.5,-34.7,-32.0,-30.7,-27.3,-26.1667,mid latitude,,,,,,9999.0,,,,,,,0.6412354795576919,,-0.1929824561403509,,25.4,19.3817822915587,25.1344150856378,31.8170326153104,-999.0,,-999.0,-999.0,,,,,999.0,,,
0.07017,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,19924770.0,1333142.0,415357.0,85470.0,14688949.0,200430.0,0.5436778499785446,0.03637682022307394,0.011333651567046363,0.0023321797861489096,0.40081045908005425,0.005469039365131928,0.3446998351847401,-0.6449704564006983,-0.46255892424617195,3.3644941929528613,6.960969581561837,-2.94951561036501,4.83839913341432,12.2809553090403,0.02828231549703575,57.56321648072545,0.9959155685409338,0.10966518187626066,4.859681759681759,1.5837532362137419,1.3564462644672537,0.028276835871647456,999.0,,,
0.07031,MD11-3353,-50.567,68.385,"Ai et al., 2021",-54.3,-54.3,-48.4,-48.3,-49.4,-49.6,-50.567,high latitude,2122606.54268086,153645.36263028102,44504.06230162165,9406.033344493375,1354296.4707658151,21457.269588235053,0.5727616845195175,0.04145948622564067,0.012008924489436523,0.0025381131145645343,0.365441786943221,0.005790004707619873,0.32909684076118056,-0.6687345039995362,-0.4826762867927485,1.7604209800313058,5.584941983376005,-3.93962528391617,4.02494767071838,11.4955853374402,0.0,61.04877054297546,1.0007756982534255,0.13108965605450304,4.731437862451966,1.557558258643116,1.5673130577388183,0.03286138837566039,999.0,,,
0.07099,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,3192214.0,237367.0,76151.0,13968.0,2485264.0,46694.0,0.5274941181408467,0.039223465701465614,0.012583493647526017,0.002308127789111678,0.41067489273187613,0.007715901989173876,0.36563418675503767,-0.6335171278911951,-0.43695320455488174,4.137593867344329,8.712400808446088,-0.422430620452684,7.10585733007891,14.7323539528846,0.04433800615865457,56.22591580275609,1.4416587318935892,0.11452785926215026,5.451818442153494,1.6525442300497086,1.2844567015818038,0.03064101037153397,999.0,,,
0.0712,MD11-3353,-50.567,68.385,"Ai et al., 2021",-54.3,-54.3,-48.4,-48.3,-49.4,-49.6,-50.567,high latitude,1235801.2720507751,88073.8283962555,26847.9738897797,6657.54111581912,1012740.3714421351,18110.72346851565,0.5174545110879523,0.036878259347313654,0.011241779335429638,0.0027876445517953635,0.4240544864418053,0.007583319235703801,0.36950543177857786,-0.6559482768273313,-0.43237917303607165,2.623491314155139,9.025264564332698,0.103723723019379,7.68103602288928,15.4548549271207,0.02644063449457315,54.960123848587806,1.4443376834444699,0.10549820567034138,4.032716196973336,1.6764634640389635,1.2202547729888589,0.026510223791659827,999.0,,,
0.0718,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,13595591.0,894756.0,274702.0,54432.0,10043070.0,137312.0,0.5438266201698785,0.03579043613159,0.010988140215008378,0.002177291931559785,0.40172500145300793,0.005492510098955342,0.34267213830129545,-0.64888056495902,-0.4651212053860252,3.100561865266144,6.785709551595875,-2.87816150474631,4.84114274064114,12.2629098355504,0.031139348260288392,57.51421791615016,0.9998759912598233,0.10731855571315731,5.046700470311581,1.5844114246085446,1.3537285909587407,0.02735239324230539,999.0,,,
0.07209,MD11-3353,-50.567,68.385,"Ai et al., 2021",-54.3,-54.3,-48.4,-48.3,-49.4,-49.6,-50.567,high latitude,41615217.4260627,2979180.718218643,904854.595121154,179968.82153875133,27461735.460547566,338619.313672496,0.5663508079611649,0.04054433717241033,0.012314368702860425,0.0024492359716101544,0.3737329041649173,0.00460834602703691,0.3233169374957273,-0.6523753449338029,-0.4903715435534493,2.8646642169683005,5.058586420944067,-4.25754137096396,3.64760084045101,11.1108594424406,0.020097761310629035,60.24472083239403,0.8071235910392527,0.1275407469038426,5.027840863681593,1.518020722386952,1.5153892034918366,0.03294965084858158,999.0,,,
0.07233340186,U1460,-27.3748,112.9236,"Petrick et al., 2019",-51.8,-47.7,-44.3,-40.1,-35.2,-30.8,-27.3748,mid latitude,,,,,,9999.0,,,,,,,0.6273107390484025,,-0.20251727763157895,,24.74781821,18.4909110638826,24.3806909065802,30.9212644095755,-999.0,,-999.0,-999.0,,,,,999.0,,,
0.072573,MD96-2048,-26.1667,34.0167,"Caley et al., 2011",-43.3,-40.5,-34.7,-32.0,-30.7,-27.3,-26.1667,mid latitude,,,,,,9999.0,,,,,,,0.6388653833763445,,-0.19459064327485384,,25.29,19.154682549757,25.0017836953632,31.6005360560091,-999.0,,-999.0,-999.0,,,,,999.0,,,
0.07261,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,4133081.0,335043.0,103266.0,19333.0,2994258.0,60274.0,0.5406073440323442,0.04382365271007965,0.013507201525652185,0.0025287580335776895,0.39164919940538284,0.007883844292963413,0.353093938013114,-0.64656851991463,-0.4521097384268578,3.2566249057624717,7.675693891602926,-2.04771471872686,5.58774026876526,13.0549670688243,0.11692873397248736,57.98911767771956,1.437369361764029,0.13030163084175214,5.341436921326229,1.6231782760138707,1.3803356290606887,0.03448801005123807,999.0,,,
0.07297,MD11-3353,-50.567,68.385,"Ai et al., 2021",-54.3,-54.3,-48.4,-48.3,-49.4,-49.6,-50.567,high latitude,4704959.218465351,324617.7626604845,95529.3184354735,20745.35824454855,3464987.618050175,44779.1315432034,0.5435728560357197,0.03750370538319778,0.011036683219977727,0.002396750557627913,0.40031658686433513,0.005173417939141593,0.3316105324636934,-0.6641959721413722,-0.4793716840378665,2.066771880457381,5.81097681180993,-3.5174621753644,4.35948725809526,11.8656729467473,0.004407643658126933,57.588614866336286,0.9427704905707648,0.11159971494769325,4.6048526764090285,1.5587261965126535,1.3578574405160315,0.027569887389447573,999.0,,,
0.07343000000000001,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,476899.0,38451.0,12380.0,2339.0,293077.0,7277.0,0.5742844309466381,0.046302908276866124,0.014908064925947378,0.002816636822438685,0.35292495511323746,0.0087630039148723,0.3638890267507073,-0.6329460156300794,-0.43903104057609066,4.176143944969645,8.570276824595396,-1.23075366217607,6.36517788880251,13.879132880026,0.23180941297350569,61.936865564640975,1.5029658636528864,0.15039997284484222,5.2928601966652415,1.6433569904213607,1.6272140086052471,0.04224145872927593,999.0,,,
0.0736,925,4.20415,-43.4889,"Zhang et al., 2013",-4.8,-5.4,-3.8,-2.2,-0.9,1.2,4.20415,low latitude,,,,,,9999.0,0.29642519763337144,0.07365434475541062,0.08004447005566093,0.013728173524504582,0.4899783436697413,0.046169470361311055,0.6551705716248187,-0.320494131583124,-0.1836456180669019,25.26664611813913,26.03863972422391,20.0699293062126,25.7996633723328,32.4502143741066,0.7430336216532766,37.69377705779135,13.476412412240945,0.2379661519605288,5.830671495576798,2.1517476913683886,0.6049761208082496,,999.0,,,
0.07386,MD11-3353,-50.567,68.385,"Ai et al., 2021",-54.3,-54.3,-48.4,-48.3,-49.4,-49.6,-50.567,high latitude,3214146.897430133,271104.812622978,82240.22327019011,15997.804524183566,2391405.4539016564,41216.19353775441,0.5342565473921753,0.04506313052746939,0.013669996780863834,0.002659160294689369,0.3975001958491192,0.006850969155683094,0.3396691091868098,-0.6523454040920822,-0.46894394774206977,2.866685223784451,6.524233974442424,-2.9692674089055,4.84105659432538,12.3373898370455,0.015363604217487259,57.33862955836106,1.266101273068743,0.13181567504442712,5.14071934970009,1.5794158531604316,1.3440409664476374,0.0343899120644776,999.0,,,
0.074,1087,-31.46522,15.31088,"Petrick et al., 2018",-47.3,-45.7,-40.9,-38.3,-36.9,-34.6,-31.46522,upwelling,,,,,,9999.0,,,,,,,0.527978311,,-0.2773839176299888,,21.03662,11.7935700067269,18.8866270873095,28.4276551245244,-999.0,,-999.0,-999.0,,,,,999.0,"changed ""mid latitude"" to ""upwelling""",,
0.07408,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,3334911.0,278916.0,95242.0,15703.0,2347756.0,49315.0,0.5447560481377912,0.045560789455070964,0.015557733185904964,0.002565077216125928,0.383504771357253,0.008055580647853923,0.36491065085523794,-0.6120812857896467,-0.43781346044968,5.584513209198846,8.653559305241888,-1.21208369734772,6.34975828501945,13.8819457967773,0.13685536376246643,58.685666430920556,1.457201735345098,0.13988895315709174,6.065210469337069,1.6252459150773264,1.4204674591397062,0.0405672480445157,999.0,,,
0.07473,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,20661733.0,1616446.0,516959.0,89512.0,14980035.0,222608.0,0.542483630957968,0.04244055884990304,0.013573004518856197,0.0023501801506344913,0.3933079465637004,0.0058446789589378274,0.33901882008975576,-0.6334671465929516,-0.46977619196135056,4.140967604975771,6.467308469843623,-2.85876859054117,4.864523930736,12.2633628951346,0.028947411920777072,57.9705613930263,1.065908663337761,0.1275664598440452,5.775303869872196,1.5576745279643431,1.3792846945951729,0.034509865964932655,999.0,,,
0.07475,MD11-3353,-50.567,68.385,"Ai et al., 2021",-54.3,-54.3,-48.4,-48.3,-49.4,-49.6,-50.567,high latitude,1871847.03010662,162328.4406314095,51655.03639466965,10618.2490223403,1593694.6419722298,28758.45631138945,0.5033332697050059,0.04364956295839429,0.01388986276500341,0.002855210876207178,0.42853904306995666,0.0077330506254326345,0.3592977431596607,-0.6383004175880445,-0.4445455107006779,3.814721812807001,8.19308706807363,-0.694051276539788,6.84930749734456,14.543977010903,0.014228086850816177,54.01311561732767,1.5131207668767335,0.12159992388403712,4.864741473475511,1.628223827007979,1.1745330509426641,0.03241212904546475,999.0,,,
0.07537,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,4143499.0,310342.0,97800.0,19152.0,2966030.0,57903.0,0.5455758377589922,0.040862830337789674,0.01287735726081494,0.002521749961749772,0.39053811816252487,0.007624106518128501,0.3603793922880809,-0.640387939772665,-0.44324005140955786,3.6738140653451126,8.282380483586241,-1.22999510392736,6.34841784594569,13.9434685065694,0.1551168183035282,58.28092128184582,1.3781828065964647,0.12380930028653578,5.106516290726818,1.6385303289179445,1.3969848585482951,0.03297336844199148,999.0,,,
0.07564,MD11-3353,-50.567,68.385,"Ai et al., 2021",-54.3,-54.3,-48.4,-48.3,-49.4,-49.6,-50.567,high latitude,4836466.363051047,358113.98561077967,110024.68378844246,21020.627024144665,3297952.891886603,47478.539361795236,0.5577712512382828,0.04129992247357324,0.012688727872194288,0.0024242288805403777,0.38034035036109864,0.005475519174310668,0.33267100876922273,-0.6479601825911369,-0.4779850448785641,3.1626876750982618,5.905822930306215,-3.74290540394057,4.14178164430123,11.6160580954237,0.009940347673562477,59.456811992021166,0.9721350324476257,0.12756492965296662,5.234129489194882,1.5487901453896338,1.4665055934999522,0.033361508607087025,999.0,,,
0.07601999999999999,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,3946782.0,308018.0,96475.0,17637.0,2694712.0,52344.0,0.5546374014048405,0.04328546727585059,0.01355753707717629,0.0024785103024634173,0.37868523298587065,0.0073558509537985555,0.3508221736069837,-0.6410314305150452,-0.4549129649900796,3.630378440234452,7.483953194678556,-2.08820170743503,5.60031756315969,13.0862647061503,0.06910372225580792,59.42611707546524,1.3088859915891622,0.13319824081010076,5.470034586380905,1.6086339820517035,1.4646396349591349,0.0358015995772461,999.0,,,
0.07653,MD11-3353,-50.567,68.385,"Ai et al., 2021",-54.3,-54.3,-48.4,-48.3,-49.4,-49.6,-50.567,high latitude,6008620.140294198,483627.28205396474,149003.62077720262,31524.560617395382,5076183.179634237,64835.380827721216,0.5086105324655185,0.04093750706435484,0.012612681303410303,0.002668453519607902,0.4296827174300065,0.0054881082171017994,0.3365797583725587,-0.6490729277065843,-0.4729120056847158,3.087577379805559,6.25281881116544,-3.59395495113935,4.2893740663928,11.737362768032,0.005798846902624209,54.205924695946614,1.067520468409465,0.11440750280922153,4.726588344421899,1.55770094739499,1.183688595872765,0.029353475929515028,999.0,,,
0.07667,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,8126659.0,694145.0,211980.0,39495.0,5772729.0,113688.0,0.5432732238157657,0.046404111695297505,0.014171021324318644,0.0026402702481553206,0.3859112452047959,0.007600127711666846,0.3447184388298776,-0.6494217612070406,-0.4625354857597465,3.0640311185247526,6.962572774033337,-2.9235975145129,4.85778118018695,12.2709289272289,0.0899638143924573,58.4677469252603,1.3796506384985974,0.13840967196167114,5.367261678693505,1.5966480003927093,1.4077672795656957,0.036720933894523716,999.0,,,
0.076861,MD96-2048,-26.1667,34.0167,"Caley et al., 2011",-43.3,-40.5,-34.7,-32.0,-30.7,-27.3,-26.1667,mid latitude,,,,,,9999.0,,,,,,,0.657852690127287,,-0.18187134502923977,,26.16,20.375009452451,26.1775259426994,33.078308675851,-999.0,,-999.0,-999.0,,,,,999.0,,,
0.07732,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,6259275.0,548864.0,184528.0,31485.0,4721909.0,82817.0,0.5291520463732908,0.046400343295450334,0.015599788923345055,0.002661706376547294,0.3991848592909657,0.007001255740400738,0.3525210748218107,-0.6175293271151743,-0.4528149144024377,5.216770419725734,7.627459854873258,-2.10104463147794,5.58524083907221,13.1194749067958,0.06601993597306795,57.00000109277834,1.3058309466340128,0.13733061404915217,5.860822613943148,1.5850566360030858,1.3255814544498845,0.03907910974142026,999.0,,,
0.07795999999999999,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,27662654.0,1942653.0,613493.0,115350.0,19570244.0,332809.0,0.5506408069732703,0.038669609054469055,0.012211925890858216,0.0022961071300088105,0.3895567991713233,0.00662475178007024,0.35337690414255546,-0.638944916495826,-0.4517618383358118,3.7712181365317434,7.6994902578304725,-2.06826104914657,5.61707105763755,13.0894117249667,0.046959243771345145,58.5664974442178,1.1887961988697955,0.11834105744482425,5.318534893801473,1.6133265430773507,1.4135058305864758,0.031348255034530995,999.0,,,
0.07828143098,U1460,-27.3748,112.9236,"Petrick et al., 2019",-51.8,-47.7,-44.3,-40.1,-35.2,-30.8,-27.3748,mid latitude,,,,,,9999.0,,,,,,,0.6326539990678106,,-0.19883374239766086,,24.99977202,18.87523198285,24.7107814904571,31.373633451911,-999.0,,-999.0,-999.0,,,,,999.0,,,
0.0783,MD11-3353,-50.567,68.385,"Ai et al., 2021",-54.3,-54.3,-48.4,-48.3,-49.4,-49.6,-50.567,high latitude,3948883.12263727,329924.227707269,103835.563906608,20913.5737634527,3414385.116638625,60083.60321507795,0.5012529178877545,0.041879052046920585,0.013180405135401268,0.0026546721052079065,0.4334062187600585,0.007626734064657283,0.3590679721938685,-0.6413533883196627,-0.44482333093573456,3.6086462884227686,8.174084163995754,-0.551059438819689,7.05916503910411,14.7776174174538,0.006162040525350988,53.62948889426313,1.4987304042116625,0.11571822945430466,4.964984228953962,1.6331405711125215,1.1565429755987353,0.03041120446566129,999.0,,,
0.07861,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,924363.0,86487.0,30308.0,5146.0,654033.0,18753.0,0.5377048322077378,0.05030975690627018,0.017630257868988825,0.002993444205946169,0.38045303038235345,0.010908678428703559,0.3852829544969934,-0.6045924736363203,-0.41422020440939583,6.090008029548379,10.267338018397325,1.18442224074448,8.62611744486308,16.4190016687887,0.17898070702011395,58.5634403533714,1.9884086369015053,0.15343759555168002,5.88962300816168,1.688437317867144,1.413327767864924,0.04634016937983251,999.0,,,
0.07926000000000001,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,2668371.0,258530.0,89031.0,14427.0,1890334.0,47806.0,0.5370577713711928,0.052033823494781827,0.01791909387523274,0.002903693852006411,0.3804637980202874,0.00962181938649882,0.36912204668687193,-0.6091529223746478,-0.432830014765032,5.782177739711273,8.994426990071808,-0.422236455575015,7.11214771158151,14.7450061846062,0.14929295784028795,58.53353090406157,1.760047301777461,0.1573773285660624,6.171137450613433,1.6376447678589732,1.411587052870022,0.047098026063119004,999.0,,,
0.07991,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,1430167.0,141295.0,50461.0,8090.0,1120354.0,26439.0,0.5150403016991464,0.05088400125900045,0.018172317403520447,0.0029134192305836273,0.4034685894513337,0.009521370956415393,0.3755883067812714,-0.5977396072959889,-0.4252879371179082,6.5525765075207545,9.510305101135078,0.372242344512857,7.84972665728177,15.5741154190009,0.10799343626915119,56.07352380160759,1.8151099199097083,0.1484035439341947,6.237453646477132,1.6450184501845018,1.2765313463423167,0.0450402283563945,999.0,,,
0.08008,MD11-3353,-50.567,68.385,"Ai et al., 2021",-54.3,-54.3,-48.4,-48.3,-49.4,-49.6,-50.567,high latitude,7359256.880116925,596196.5122422685,190788.44764723,36475.07187370055,5808397.670268539,79585.78905338525,0.5230199411522419,0.042371488022194016,0.01355927157952345,0.00259227123820735,0.41280089242439977,0.005656135583433385,0.33979373083953324,-0.6350904503108462,-0.46878463808296245,4.031394604017876,6.5351307551253655,-2.90234233147321,4.88423167185277,12.3760256283672,0.004314715132830273,55.888896932684894,1.0698678893051765,0.12269492142145116,5.230653096664445,1.5564456940849383,1.267002932286605,0.03284700161351199,999.0,,,
0.08056,MD12-3394,-48.4,64.6,"Ai et al., 2021",-52.2,-50.0,-46.6,-46.5,-47.5,-47.6,-48.4,transition,1360134.0,142895.0,50259.0,7213.0,1105645.0,29322.0,0.5046003143053451,0.0530130574727654,0.018645741667124224,0.002675973151972125,0.41018665404300847,0.010878259359784646,0.37787617169302834,-0.6006123525339773,-0.4226504931809071,6.358666203956531,9.690706266425956,0.363656263660134,7.86537285031406,15.5871756196361,0.17530967517205834,55.16041786388804,2.1103223131930773,0.15005009982521228,6.967835851934009,1.6645986529611778,1.2301724332855484,0.045456724355466716,999.0,,,
